0.95,0.4,0.3,random_forest,0.9817374136229022,0.9360809476801579
0.99,0.4,0.3,random_forest,0.9940769990128332,0.9911154985192497
1.0,0.4,0.3,random_forest,0.9960513326752222,0.9960513326752222
0.9,0.4,0.4,svm_rbf,0.9849457058242843,0.9849457058242843
0.95,0.4,0.4,svm_rbf,0.9972852912142152,0.9972852912142152
0.99,0.4,0.4,svm_rbf,0.9972852912142152,0.9972852912142152
1.0,0.4,0.4,svm_rbf,0.9972852912142152,0.9972852912142152
0.9,0.4,0.4,logistic_regression,0.9777887462981244,0.8526653504442251
0.95,0.4,0.4,logistic_regression,0.9888943731490621,0.9296643632773939
0.99,0.4,0.4,logistic_regression,0.9955577492596249,0.9743336623889437
1.0,0.4,0.4,logistic_regression,0.9972852912142152,0.9970384995064165
0.9,0.4,0.4,decision_tree,0.9972852912142152,0.9972852912142152
0.95,0.4,0.4,decision_tree,0.9972852912142152,0.9972852912142152
0.99,0.4,0.4,decision_tree,0.9972852912142152,0.9972852912142152
1.0,0.4,0.4,decision_tree,0.9972852912142152,0.9972852912142152
0.9,0.4,0.4,random_forest,0.9777887462981244,0.8936327739387957
0.95,0.4,0.4,random_forest,0.9881539980256664,0.9587857847976308
0.99,0.4,0.4,random_forest,0.9955577492596249,0.9933366238894373
1.0,0.4,0.4,random_forest,0.9972852912142152,0.9972852912142152
0.9,0.4,0.5,svm_rbf,0.9933366238894373,0.9933366238894373
0.95,0.4,0.5,svm_rbf,0.9987660414610069,0.9987660414610069
0.99,0.4,0.5,svm_rbf,0.9987660414610069,0.9987660414610069
1.0,0.4,0.5,svm_rbf,0.9987660414610069,0.9987660414610069
0.9,0.4,0.5,logistic_regression,0.9888943731490621,0.9333662388943732
0.95,0.4,0.5,logistic_regression,0.9943237907206318,0.9644619940769991
0.99,0.4,0.5,logistic_regression,0.9982724580454096,0.9898815399802566
1.0,0.4,0.5,logistic_regression,0.9987660414610069,0.9975320829220138
0.9,0.4,0.5,decision_tree,0.9987660414610069,0.9987660414610069
0.95,0.4,0.5,decision_tree,0.9987660414610069,0.9987660414610069
0.99,0.4,0.5,decision_tree,0.9987660414610069,0.9987660414610069
1.0,0.4,0.5,decision_tree,0.9987660414610069,0.9987660414610069
0.9,0.4,0.5,random_forest,0.9888943731490621,0.9459526159921027
0.95,0.4,0.5,random_forest,0.9945705824284304,0.980009871668312
0.99,0.4,0.5,random_forest,0.9977788746298124,0.9945705824284304
1.0,0.4,0.5,random_forest,0.9987660414610069,0.9970384995064165
0.9,0.5,0.1,svm_rbf,0.9642152023692004,0.9642152023692004
0.95,0.5,0.1,svm_rbf,0.9948173741362291,0.9948173741362291
0.99,0.5,0.1,svm_rbf,0.9948173741362291,0.9948173741362291
1.0,0.5,0.1,svm_rbf,0.9948173741362291,0.9948173741362291
0.9,0.5,0.1,logistic_regression,0.9597729516288253,0.713228035538006
0.95,0.5,0.1,logistic_regression,0.9866732477788747,0.9153504442250741
0.99,0.5,0.1,logistic_regression,0.9921026653504442,0.9743336623889437
1.0,0.5,0.1,logistic_regression,0.9948173741362291,0.9938302073050346
0.9,0.5,0.1,decision_tree,0.9948173741362291,0.9948173741362291
0.95,0.5,0.1,decision_tree,0.9948173741362291,0.9948173741362291
